#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,12469,12900,+,vpsG,2    ,#NULL!,0/0,100,99.77,vfdb,WP_000266826,(vpsG) exopolysaccharide biosynthesis acetyltransferase VpsG [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,12900,14240,+,vpsH,2    ,#NULL!,0/0,100,97.31,vfdb,WP_000495305,(vpsH) exopolysaccharide biosynthesis protein VpsH [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,14237,15313,+,vpsI,2    ,#NULL!,0/0,100,97.21,vfdb,WP_001909517,(vpsI) exopolysaccharide biosynthesis glycosyltransferase VpsI [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,15310,16482,+,vpsj,2    ,#NULL!,0/0,100,98.21,vfdb,WP_000843487,(vpsj) exopolysaccharide biosynthesis protein VpsJ [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,17445,18236,+,VC_RS04610,2    ,#NULL!,0/0,100,99.5,vfdb,WP_001042216,(VC_RS04610) hypothetical protein [RbmA (VF0616) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,19926,22799,+,VC_RS04620,2    ,#NULL!,0/0,100,98.99,vfdb,WP_000200580,(VC_RS04620) hemolysin [RbmC (VF0617) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,30971,31678,+,vpsP,2    ,#NULL!,0/0,100,98.31,vfdb,WP_000990932,(vpsP) exopolysaccharide biosynthesis protein VpsP [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,31657,32091,+,vpsQ,2    ,#NULL!,0/0,100,99.77,vfdb,WP_001187445,(vpsQ) exopolysaccharide biosynthesis protein VpsQ [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,104580,105464,+,motY,2    ,#NULL!,0/0,100,98.08,vfdb,WP_001045946,(motY) sodium-type flagellar protein MotY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,539662,540180,+,hcp-1,2    ,#NULL!,0/0,100,97.88,vfdb,WP_001142947,(hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000003.1,540308,543799,+,vgrG-1,2    ,#NULL!,0/0,100,96.53,vfdb,WP_000212116,(vgrG-1) type VI secretion system tip protein VgrG [VAS T6SS secreted effectors (VF0634) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000004.1,29374,30735,-,rtxD,2    ,#NULL!,0/0,100,99.34,vfdb,WP_001092347,(rtxD) RTX toxin transporter RtxD [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000004.1,30732,32837,-,rtxB,2    ,#NULL!,0/0,100,99.14,vfdb,WP_149591715,(rtxB) RTX toxin transporter RtxB [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000004.1,33637,34098,+,rtxC,2    ,#NULL!,0/0,100,100,vfdb,WP_001881196,(rtxC) RTX toxin activating protein RtxC [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000004.1,34122,47759,+,rtxA,2    ,#NULL!,0/0,100,97.68,vfdb,WP_000517827,(rtxA) RTX toxin RtxA [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000004.1,249887,251869,-,toxA,2    ,#NULL!,4/18,99.1,95.25,vfdb,AAW80252,(toxA) hypothetical exotoxin A [ChxA (VF0614) - Exotoxin (VFC0235)] [Vibrio cholerae str. TP],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,89202,89837,-,motX,2    ,#NULL!,0/0,100,98.43,vfdb,WP_001883957,(motX) sodium-type flagellar protein MotX [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,216670,217428,-,epsN,2    ,#NULL!,0/0,100,98.81,vfdb,WP_000817146,(epsN) type II secretion system protein N [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,217430,217927,-,epsM,2    ,#NULL!,0/0,100,98.59,vfdb,WP_000661339,(epsM) type II secretion system protein M [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,217937,219148,-,epsL,2    ,#NULL!,0/0,100,98.68,vfdb,WP_001288747,(epsL) type II secretion system protein GspL [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,219117,220127,-,epsK,2    ,#NULL!,0/0,100,98.91,vfdb,WP_001201881,(epsK) type II secretion system minor pseudopilin GspK [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,220117,220782,-,epsJ,2    ,#NULL!,0/0,100,98.95,vfdb,WP_000269343,(epsJ) type II secretion system minor pseudopilin GspJ [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,220769,221122,-,epsI,2    ,#NULL!,0/0,100,100,vfdb,WP_000837699,(epsI) type II secretion system minor pseudopilin GspI [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,221112,221696,-,epsH,2    ,#NULL!,0/0,100,99.49,vfdb,WP_000127537,(epsH) type II secretion system minor pseudopilin GspH [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,221730,222170,-,epsG,2    ,#NULL!,0/0,100,98.87,vfdb,WP_000738789,(epsG) type II secretion system major pseudopilin GspG [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,222211,223431,-,epsF,2    ,#NULL!,0/0,100,98.94,vfdb,WP_000718700,(epsF) type II secretion system inner membrane protein GspF [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,223431,224942,-,epsE,2    ,#NULL!,0/0,100,99.21,vfdb,WP_000138174,(epsE) type II secretion system ATPase GspE [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,224939,226963,-,epsD,2    ,#NULL!,0/0,100,99.36,vfdb,WP_000878557,(epsD) type II secretion system secretin GspD [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000005.1,227009,227926,-,epsC,2    ,#NULL!,0/0,100,98.91,vfdb,WP_000394676,(epsC) type II secretion system protein GspC [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000006.1,68725,69243,+,luxS,2    ,#NULL!,0/0,100,99.23,vfdb,WP_001130227,(luxS) S-ribosylhomocysteinase [AI-2 (VF0406) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000008.1,133186,133950,+,motA,2    ,#NULL!,0/0,100,100,vfdb,WP_000362406,(motA) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000008.1,133962,134918,+,motB,2    ,#NULL!,0/0,100,98.43,vfdb,WP_000340821,(motB) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,41390,41959,-,mshD,2    ,#NULL!,0/0,100,97.54,vfdb,WP_001144509,(mshD) MSHA pilin protein MshD [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,41949,42421,-,mshC,18    ,#NULL!,0/0,96.73,95.77,vfdb,WP_000691266,(mshC) MSHA pilin protein MshC [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,43036,43590,-,mshB,2    ,#NULL!,0/0,100,99.46,vfdb,WP_000738708,(mshB) MSHA pilin protein MshB [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,43671,44123,-,mshF,2    ,#NULL!,0/0,100,97.13,vfdb,WP_000689647,(mshF) MSHA biogenesis protein MshF [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,44126,45349,-,mshG,2    ,#NULL!,0/0,100,98.86,vfdb,WP_000190444,(mshG) MSHA biogenesis protein MshG [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,45358,47085,-,mshE,2    ,#NULL!,0/0,100,99.36,vfdb,WP_001122154,(mshE) MSHA biogenesis protein MshE [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,47075,48226,-,mshN,2    ,#NULL!,0/0,100,98.87,vfdb,WP_000117841,(mshN) MSHA biogenesis protein MshN [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,48223,49068,-,mshM,2    ,#NULL!,0/0,100,99.41,vfdb,WP_000281360,(mshM) MSHA biogenesis protein MshM [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,49073,50752,-,mshL,2    ,#NULL!,0/0,100,98.33,vfdb,WP_001227124,(mshL) MSHA biogenesis protein MshL [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,50767,51084,-,mshK,2    ,#NULL!,0/0,100,98.74,vfdb,WP_000252812,(mshK) MSHA biogenesis protein MshK [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,51077,51727,-,mshJ,2    ,#NULL!,0/0,100,98.92,vfdb,WP_000835144,(mshJ) MSHA biogenesis protein MshJ [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,51724,53163,-,mshI,2    ,#NULL!,0/0,100,99.1,vfdb,WP_000743253,(mshI) MSHA biogenesis protein MshI [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032027525.1_ASM3202752v1_genomic.fna,JAVSIZ010000011.1,53176,55188,-,mshH,2    ,#NULL!,02/02,99.95,98.76,vfdb,WP_164923315,(mshH) MSHA biogenesis protein MshH [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,51375,52964,+,VC0395_RS15460,2    ,#NULL!,0/0,100,97.55,vfdb,WP_000281100,(VC0395_RS15460) ExeA family protein [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,52964,53733,+,VC0395_RS15455,1 770/771,#NULL!,0/0,99.87,97.92,vfdb,WP_000049003,(VC0395_RS15455) general secretion pathway protein GspB [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,75036,75911,-,pilD/vcpD,2    ,#NULL!,0/0,100,97.94,vfdb,WP_000418747,(pilD/vcpD) A24 family peptidase [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,75969,77195,-,pilC,2    ,#NULL!,0/0,100,96.66,vfdb,WP_000648511,(pilC) type II secretion system F family protein [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,77238,78926,-,pilB,2    ,#NULL!,0/0,100,95.68,vfdb,WP_000957200,(pilB) type IV-A pilus assembly ATPase PilB [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,322134,323267,-,flgT,2    ,#NULL!,0/0,100,99.03,vfdb,WP_000739493,(flgT) Vibrio-specific flagellar H-ring component FlgT [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,323428,324063,+,flgO,2    ,#NULL!,0/0,100,98.74,vfdb,WP_000759070,(flgO) Vibrio-specific flagellar H-ring component FlgO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,324071,324508,+,flgP,2    ,#NULL!,0/0,100,98.86,vfdb,WP_001881911,(flgP) Vibrio-specific flagellar H-ring component FlgP [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,324618,325043,-,flgN,2    ,#NULL!,0/0,100,99.53,vfdb,WP_000729367,(flgN) flagellar biosynthesis chaperone FlgN [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,325147,325470,-,flgM,2    ,#NULL!,0/0,100,99.69,vfdb,WP_000907265,(flgM) negative regulator of flagellin synthesis FlgM putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,325601,326368,-,flgA,2    ,#NULL!,0/0,100,100,vfdb,WP_001881906,(flgA) flagellar basal body P-ring biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,326425,327351,+,cheV,2    ,#NULL!,0/0,100,99.57,vfdb,WP_000145786,(cheV) chemotaxis protein CheV [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,327362,328189,+,cheR,2    ,#NULL!,0/0,100,99.76,vfdb,WP_000125387,(cheR) chemotaxis protein methyltransferase CheR [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,328409,328804,+,flgB,2    ,#NULL!,0/0,100,99.5,vfdb,WP_001007981,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,328809,329225,+,flgC,2    ,#NULL!,0/0,100,99.04,vfdb,WP_000051920,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,329243,329950,+,flgD,2    ,#NULL!,0/0,100,99.72,vfdb,WP_000929365,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,329979,331283,+,flgE,2    ,#NULL!,0/0,100,99.69,vfdb,WP_000122825,(flgE) flagellar hook protein FlgE [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,331466,332215,+,flgF,2    ,#NULL!,0/0,100,99.2,vfdb,WP_000373284,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,332235,333023,+,flgG,2    ,#NULL!,0/0,100,99.37,vfdb,WP_001182097,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,333047,333823,+,flgH,2    ,#NULL!,0/0,100,99.87,vfdb,WP_001911822,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,333914,334999,+,flgI,2    ,#NULL!,0/0,100,98.99,vfdb,WP_001225051,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,335010,335948,+,flgJ,2    ,#NULL!,0/0,100,99.04,vfdb,WP_000609516,(flgJ) peptidoglycan hydrolase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,336127,338001,+,flgK,2    ,#NULL!,0/0,100,98.99,vfdb,WP_000135483,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,338014,339207,+,flgL,2    ,#NULL!,0/0,100,99.5,vfdb,WP_000934642,(flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,339615,340754,+,flaA,2    ,#NULL!,0/0,100,99.39,vfdb,WP_000154827,(flaA) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,341310,342443,+,flaC,2    ,#NULL!,0/0,100,99.65,vfdb,WP_000290380,(flaC) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,375131,376267,+,flaE,2    ,#NULL!,0/0,100,99.3,vfdb,WP_001251948,(flaE) secreted flagellin involved in biofilm formation [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,376556,377689,+,flaD,2    ,#NULL!,0/0,100,99.21,vfdb,WP_000290371,(flaD) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,377924,379054,+,flaB,2    ,#NULL!,0/0,100,99.65,vfdb,WP_000996996,(flaB) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,379128,379589,+,flaG,2    ,#NULL!,0/0,100,100,vfdb,WP_000405330,(flaG) flagellar protein FlaG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,379611,381611,+,fliD,2    ,#NULL!,0/0,100,99.05,vfdb,WP_000052031,(fliD) flagellar hook-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,381613,381918,+,flaI,2    ,#NULL!,0/0,100,99.67,vfdb,WP_000387035,(flaI) flagellar rod protein FlaI putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,381929,382339,+,fliS,2    ,#NULL!,0/0,100,99.76,vfdb,WP_001214990,(fliS) flagellar protein FliS [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,382571,384037,+,flrA,2    ,#NULL!,0/0,100,98.98,vfdb,WP_001190986,(flrA) sigma-54 dependent transcriptional activator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,384149,385204,+,fleS/flrB,2    ,#NULL!,0/0,100,98.96,vfdb,WP_001881834,(fleS/flrB) sensory box sensor histidine kinase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,385207,386640,+,fleR/flrC,2    ,#NULL!,0/0,100,98.95,vfdb,WP_000079330,(fleR/flrC) sigma-54 dependent response regulator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,386716,387027,+,fliE,2    ,#NULL!,0/0,100,99.04,vfdb,WP_001234824,(fliE) flagellar hook-basal body protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,387043,388785,+,fliF,2    ,#NULL!,0/0,100,99.48,vfdb,WP_000752739,(fliF) flagellar M-ring protein FliF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,388778,389824,+,fliG,2    ,#NULL!,0/0,100,99.33,vfdb,WP_001030089,(fliG) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,389917,390717,+,fliH,2    ,#NULL!,0/0,100,98.88,vfdb,WP_000012402,(fliH) flagellar assembly protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819455.1_ASM3281945v1_genomic.fna,JAUPCX010000001.1,390721,392040,+,fliI,2    ,#NULL!,0/0,100,98.71,vfdb,WP_000880258,(fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
